ID	Title	URL	TOPIC_NUM	Year	Instructor	Venue	
3718	Discriminative training	http://mt-class.org/penn/slides/11-discriminative-training.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3719	Discriminative training - part 2	http://mt-class.org/penn/slides/12-discriminative-training-part2.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3720	Re-ordering for phrase-based translation	http://mt-class.org/penn/slides/13-reordering-phrase-based-mt.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3721	Synchronous Grammars	http://mt-class.org/penn/slides/14-synchronous-context-free-grammars.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3722	Decoding and Inference with Syntactic Translation Models	http://mt-class.org/penn/slides/15-decoding-and-inference.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3723	Harvesting Parallel Documents from the Web	http://mt-class.org/penn/slides/16-harvesting-parallel-corpora.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3724	Crowdsourcing translation	http://mt-class.org/penn/slides/17-crowdsourcing-translation.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3725	Paraphrasing	http://mt-class.org/penn/slides/18-paraphrasing.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3726	Machine Translation - Introduction	http://mt-class.org/penn/slides/1-intro.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3727	Translation without parallel corpora	http://mt-class.org/penn/slides/20-translation-without-parallel-corpora.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3728	Machine Translation - Wrapup	http://mt-class.org/penn/slides/26-course-wrapup.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3729	Probability and Statistics	http://mt-class.org/penn/slides/2-probability.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3730	Language Models	http://mt-class.org/penn/slides/3-lm.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3731	Lexical Translation Models: Part 1	http://mt-class.org/penn/slides/4-lexical_translation.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3732	Lexical Translation Models: Part 2	http://mt-class.org/penn/slides/5-lexical_translation2.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3733	Discriminative alignment models	http://mt-class.org/penn/slides/6-discriminative_alignment.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3734	Phrase-based Machine Translation	http://mt-class.org/penn/slides/7-phrase-based-mt.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3735	Phrase-based Machine Translation part 2	http://mt-class.org/penn/slides/8-phrase-based-mt-part2.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3736	Evaluating translation quality	http://mt-class.org/penn/slides/9-evaluating-translation-quality.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
3737	Quality Estimation	http://mt-class.org/penn/slides/guest-lecture-christian-buck.pdf	1035.0	2016	Christian Buck	University of Pennsylvania	
3738	Faster Decoding for Phrases and Syntax	http://mt-class.org/penn/slides/guest-lecture-kenneth-heafield.pdf	1035.0	2016	Kenneth Heafield	University of Pennsylvania	
3739	Trees and Forests in Machine Translation	http://mt-class.org/penn/slides/guest-lecture-liang-huang.pdf	1035.0	2016	Liang Huang	University of Pennsylvania	
3740	Human Ranking of Machine Translation	http://mt-class.org/penn/slides/guest-lecture-matt-post.pdf	1035.0	2016	Matt Post	University of Pennsylvania	
3741	Learning and Generating Paraphrases From Twitter and Beyond	http://mt-class.org/penn/slides/guest-lecture-wei-xu.pdf	1035.0	2016	Wei Xu	University of Pennsylvania	
3742	Algorithms for Natural Language Processing - Introduction	http://people.cs.georgetown.edu/nschneid/cosc272/f17/01_slides.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3743	Basic Text Processing	https://people.cs.georgetown.edu/nschneid/cosc272/f17/02_TextProc.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3744	Git Version Control	https://people.cs.georgetown.edu/nschneid/cosc272/f17/02_version-control_slides.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3745	What is Linguistics?	https://people.cs.georgetown.edu/nschneid/cosc272/f17/03_ling.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3746	Lexical Semantics: Word senses, relations, and classes	https://people.cs.georgetown.edu/nschneid/cosc272/f17/04_lexsem_slides.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3747	WordNet Similarity & Edit Distance	https://people.cs.georgetown.edu/nschneid/cosc272/f17/05_EditDistance.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3748	Finite State Morphology	https://people.cs.georgetown.edu/nschneid/cosc272/f17/06_FSM.pdf	1201.0	2017	Amir Zeldes	Georgetown University	
3749	Finite-State Transducers	https://people.cs.georgetown.edu/nschneid/cosc272/f17/07a_FSTs.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3750	Sentiment Analysis and Empirical Methods	https://people.cs.georgetown.edu/nschneid/cosc272/f17/07b_slides.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3751	N-gram Language Models	https://people.cs.georgetown.edu/nschneid/cosc272/f17/08_slides.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3752	Classification: Naïve Bayes	https://people.cs.georgetown.edu/nschneid/cosc272/f17/09_NB_classification.pdf	1201.0	2017	Nathan Schneider	Georgetown University	
3753	Ngram Language Models	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/cs3245-tut01.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3754	Boolean Retrieval	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/cs3245-tut02.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3755	Indexing	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/cs3245-tut03.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3756	Vector Space Model and Weighting	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/cs3245-tut04.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3757	IR Evaluation and XML Retrieval	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/cs3245-tut05.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3758	Information Retrieval - Course Organization	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w0.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3759	Probabilistic IR and Language Model IR	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w10.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3760	Language Models	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w1.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3761	Boolean Retrieval	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w2.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3762	Terms and Postings	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w3.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3763	Dictionaries and Tolerant Retrieval	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w4-v120202.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3764	Index Construction	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w5.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3765	Index Compression	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w6.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3766	Scoring and the Vector Space Model	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w7.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3767	A Complete Search System	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w8.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3768	IR Evaluation / XML Retrival	https://www.comp.nus.edu.sg/~kanmy/courses/3245_2012/lectureNotes/w9.pdf	1042.0	2011	Min-Yen Kan	National University of Singapore	
3769	Scientific writing, publishing, and ethical issues in NLP	https://drive.google.com/open?id=1gKgeieFrugVJocpte4RY2VUZhBNUr-jZ	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3770	Formal approaches to sentence meaning	https://drive.google.com/open?id=1TtRiWBVwEvzmffmLywbL2eNouddIzQrf	1201.0	2019	Paloma Jeretic	New York University	
3771	Question answering: Fully/distantly supervised semantic parsing	https://drive.google.com/open?id=1y_JWifwKnCCtfXoNVSn7_RC4Aj2loXUC	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3772	Natural language inference	https://drive.google.com/open?id=14Nd9uQ4po495GhXEVvyhMxMlMUFtt3hs	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3773	Question answering: Neural methods without semantic parsing	https://drive.google.com/open?id=1PWr-9mLpzMCsocCLLCLbQ9pnjP62GD9L	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3774	Crowdsourcing	https://drive.google.com/open?id=1njY1I77lsYYN23ZqHRiEs5m4X_N6Oj7s	1201.0	2019	Adina Williams	New York University	
3775	Introduction to NLP and NLU	https://drive.google.com/file/d/1HYO3VQohhdE4B_rGA8PcgYygwpUoEslN/view	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3776	Distributional Lexical Semantics	https://drive.google.com/open?id=1nvL8eI2W8bjU_ElSLBtIBYCHy7Kp47lO	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3777	Foundations: Lexical semantics	https://drive.google.com/file/d/1RcRhB-Xzr1nyijdEjBi1Lrcju4rRKQW_/view	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3778	Sentiment analysis: Feature-based methods	https://drive.google.com/file/d/1GBspOj2vqJx1_JL3jbuQViv6-8_hZqhp/view	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3779	Sentiment analysis: Neural methods	https://drive.google.com/file/d/1C6ebyLOwCyiUUWrKXMDiQYYOMpIe0jlg/view	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3780	Transfer learning and reusable sentence representations	https://drive.google.com/file/d/1QGDaIYaq12ijnA4zMC1sZ8FNZqBPBUKl/view?usp=sharing	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3781	How to design experiments in NLU	https://drive.google.com/open?id=1kUarnxZNa-ojz0KvZFmHeAEFwTkEH7lg	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3782	Syntax	https://drive.google.com/open?id=1XBQdKiqrupUV-IYs9u0X-WF9KUbzxkJc	1201.0	2019	Samuel Bowman, Katharina Kann	New York University	
3783	Large-Scale Machine Learning - Introduction	https://cilvr.cs.nyu.edu/diglib/lsml/lecture01-intro.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3784	Online linear learning	http://cilvr.cs.nyu.edu/diglib/lsml/lecture01-online-linear.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3785	BFGS and Limited Storage BFGS	http://cilvr.cs.nyu.edu/diglib/lsml/lecture02-lbfgs.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3786	2nd order methods and analysis of convergence	http://cilvr.cs.nyu.edu/diglib/lsml/lecture02-optimi.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3787	Online learning for non-linear/non-convex models	http://cilvr.cs.nyu.edu/diglib/lsml/lecture03-optimi-nonlin.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3788	Boosted decision trees	http://cilvr.cs.nyu.edu/diglib/lsml/lecture03-trees-boosting.pdf	1559.0	2013	Tong Zhang	New York University	
3789	All-Reduce	http://cilvr.cs.nyu.edu/diglib/lsml/lecture04-allreduce.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3790	Hadoop	http://cilvr.cs.nyu.edu/diglib/lsml/lecture04-hadoop.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3791	CUDA tutorial 1	http://cilvr.cs.nyu.edu/diglib/lsml/lecture05-cuda-01.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3792	CUDA tutorial 2	http://cilvr.cs.nyu.edu/diglib/lsml/lecture05-cuda-02.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3793	Inverted Indicies and predictive indexing, hashing	http://cilvr.cs.nyu.edu/diglib/lsml/lecture08-hashing.pdf	1559.0	2013	John Langford, Yann LeCun	New York University	
3794	The ad problem, advertising placement and such	http://cilvr.cs.nyu.edu/diglib/lsml/lecture09-ads-bottou.pdf	1559.0	2013	Leon Botto	New York University	
3795	Classic and advanced bandits- Dong Exploration	http://cilvr.cs.nyu.edu/diglib/lsml/lecture10_doing_exploration.pdf	1559.0	2013	John Langford	New York University	
3796	Classic and advanced bandits - Using Exploration	http://cilvr.cs.nyu.edu/diglib/lsml/lecture10_using_exploration.pdf	1559.0	2013	John Langford	New York University	
3797	Large-Scale Machine Learning - Advanced topics	http://cilvr.cs.nyu.edu/diglib/lsml/lecture11-nonstationary-evaluation-langford.pdf	1559.0	2013	John Langford	New York University	
3798	Active Learning	http://cilvr.cs.nyu.edu/diglib/lsml/lecture12_active.pdf	1559.0	2013	John Langford	New York University	
3799	Indexing	http://cilvr.cs.nyu.edu/diglib/lsml/lecture12_indexing.pdf	1559.0	2013	John Langford	New York University	
3800	Machine Learning and Pattern Recognition - Introduction and Basic Concepts	https://cs.nyu.edu/~yann/2006f-G22-2565-001/diglib/lecture01.pdf	1559.0	2006	Yann LeCun	New York University	
3801			1559.0	2006	Yann LeCun	New York University	
3802	Basis Functions, Kernel Methods	https://cs.nyu.edu/~yann/2006f-G22-2565-001/diglib/lecture03-basisfn.pdf	1559.0	2006	Yann LeCun	New York University	
3803	Learning and Generalization, Regularization	https://cs.nyu.edu/~yann/2006f-G22-2565-001/diglib/lecture03-regularization.pdf	1559.0	2006	Yann LeCun	New York University	
3804	Probabilistic and Bayesian Analytics	https://cs.nyu.edu/~yann/2004s-G22-3033-014/diglib/moore_bayes.pdf	1559.0	2001	Andrew W. Moore	Carnegie Mellon University	
3805	Probabilistic Modelling and Reasoning	https://cs.nyu.edu/~yann/2004s-G22-3033-014/diglib/williams_intro_prob.pdf	1559.0	2004	Chris Williams	University of Edinburgh	
3806	Duplicate						
3807							
3808							
3809							
3810							
3811							
3812							
3813							
3814							
3815							
3816							
3817							
3818							
3819							
3820	Ensemble Learning	http://aritter.github.io/courses/5523_slides/boosting.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3821	Convolutional Neural Networks	http://aritter.github.io/courses/5523_slides/cnn.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3822	Dirichlet-Multinomial and Naive Bayes	http://aritter.github.io/courses/5523_slides/dirichlet_nb.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3823	Decision Trees	http://aritter.github.io/courses/5523_slides/dtrees.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3824	Unsupervised Learning	http://aritter.github.io/courses/5523_slides/em.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3825	Generative Models	http://aritter.github.io/courses/5523_slides/generative_models.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3826	Instance-Based Learning	http://aritter.github.io/courses/5523_slides/ibl.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3827	Machine Learning and Statistical Pattern Recognition - Introduction	http://aritter.github.io/courses/5523_slides/introduction.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3828	Kernels and Kernelized Perceptron	http://aritter.github.io/courses/5523_slides/kernels.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3829	Gaussian Naive Bayes and Linear Regression	http://aritter.github.io/courses/5523_slides/linear_regression.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3830	Linear Regression	http://aritter.github.io/courses/5523_slides/logistic_regression.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3831	Machine Learning and Statistical Pattern Recognition - Midterm Review	http://aritter.github.io/courses/5523_slides/midterm_review.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3832	Neural Networks	http://aritter.github.io/courses/5523_slides/nn.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3833	Perceptron	http://aritter.github.io/courses/5523_slides/perceptron.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3834	Recurrent Neural Networks	http://aritter.github.io/courses/5523_slides/rnn.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3835	SVMs	http://aritter.github.io/courses/5523_slides/svm.pdf	1559.0	2018	Alan Ritter	Ohio State University	
3836	Social Search	http://dg3rtljvitrle.cloudfront.net/slides/chap10.pdf	1177.0	2008	Addison Wesley	Pearson	
3837	Beyond Bag of Words	http://dg3rtljvitrle.cloudfront.net/slides/chap11.pdf	1177.0	2008	Addison Wesley	Pearson	
3838	Search Engines Information Retrieval in Practice Chapter 1	http://dg3rtljvitrle.cloudfront.net/slides/chap1.pdf	1177.0	2008	Addison Wesley	Pearson	
3839	Architecture of a Search Engine	http://dg3rtljvitrle.cloudfront.net/slides/chap2.pdf	1177.0	2008	Addison Wesley	Pearson	
3840	Crawls and Feeds	http://dg3rtljvitrle.cloudfront.net/slides/chap3.pdf	1177.0	2008	Addison Wesley	Pearson	
3841	Processing Text	http://dg3rtljvitrle.cloudfront.net/slides/chap4.pdf	1177.0	2008	Addison Wesley	Pearson	
